,feature1,feature2,label
0,1.8799101641435714,-1.4850346996392347,0
1,0.3770831080755819,-2.238584877692649,0
2,1.3543116277127685,-2.664638222226652,0
3,-0.509843147727806,-1.5029496324966192,0
4,0.8635608010466171,-1.9063644600832348,0
5,0.4068154013948959,-0.9814028323536386,0
6,1.7095474612450146,-0.2146630373241274,0
7,1.8104875505930003,-1.4714866600328924,0
8,0.2356498834483034,1.231846536923448,0
9,1.8862845146093161,-1.2784395692353756,0
10,0.5904346288141926,-0.04651071003455631,0
11,0.12111956036053662,-0.579279273505757,0
12,1.118119131115539,-1.8479327508082295,0
13,1.7653140706801371,-2.4339957601020634,0
14,0.5803789417431211,-1.2390237949986787,0
15,0.5504371847510462,-0.09192316912227017,0
16,0.8128626174791186,-1.5110251431767443,0
17,2.100235750622788,-1.832242299751746,0
18,0.7596042493392311,0.2179094374625843,0
19,0.3110627568150973,-1.1868059607207306,0
20,1.4719232566181328,-1.3632457520444772,0
21,0.2420690508760005,-1.974490696121777,0
22,0.5996416356447669,-0.32048944376353405,0
23,0.9366871910234057,-1.7502423718333713,0
24,1.2989627457612607,-1.9740847839870614,0
25,0.9901540408535443,-0.5346806254048986,0
26,-1.5210148848890808,-1.4454401297801793,1
27,0.5794629986135447,-1.1064306554162135,0
28,0.8743806450865109,-0.3130985160710571,0
29,1.3252984351814572,-0.6646124106868687,0
30,0.9439649020386461,0.043156463638307274,0
31,1.0652904875238198,0.39674649585109756,0
32,0.14793242471162527,-0.32639446011453566,0
33,0.25744794875714794,-1.8101329285051262,0
34,2.0143105419682836,-1.7682588827505816,0
35,1.0151006639570983,-0.07806453562545024,0
36,0.47271203709051446,-0.3558093490777229,0
37,2.3594243098099836,-1.8942971084110245,0
38,1.7966481796118128,-2.3929898208957705,0
39,0.2578100052118495,-0.5368952470953481,0
40,1.1273766094017563,-0.688059864650828,0
41,0.9570577745025309,-1.2532235831887724,0
42,1.9817801567642814,-1.5381871849084507,0
43,1.2037685553592548,-1.3353288858511931,0
44,1.5523315351320268,-0.7295688236908391,0
45,1.668047766384236,-0.6748760862767391,0
46,0.9957431865974784,-1.3704561766598584,0
47,0.19251889562640867,-1.6537766377572738,0
48,2.5906475655908987,-1.25805562273026,0
49,1.2774115095586114,-1.4336832263216936,0
50,1.0620727411627493,-1.830057935909458,0
51,-0.017227317025578115,-0.595207734812097,0
52,1.1667170274408982,-0.7945793118159533,0
53,0.4047832016463132,1.4198732168676673,0
54,1.1542749940683723,-0.7296936930915074,0
55,0.04859108313152383,-0.6716093289613421,0
56,0.09377088987791693,-0.6180357645208365,0
57,1.8389800278661643,0.2855097209570281,0
58,0.8217228565858266,-1.2318517297436098,0
59,-2.5416788276180675,-2.1524997327141744,1
60,1.597850883833435,-1.1251660848232208,0
61,1.6672271478533531,0.3051654744549528,0
62,0.8733471675568117,-0.8300973188363049,0
63,0.8618532821168612,-2.6715280607949246,0
64,-0.16237005851108788,-1.9406697997678304,0
65,1.0800001792706024,-1.3541462614097095,0
66,0.666507334972448,-0.6458843077685009,0
67,2.071494985591216,-1.3559444641924898,0
68,1.8220148733859052,-0.8108398872053508,0
69,1.8872111353404837,-1.222322108574475,0
70,-0.3838649654281654,-0.6773445754444467,0
71,1.679338296954323,-1.21938586060254,0
72,0.9886670212491163,-1.6236377882489985,0
73,0.5439883906993849,-1.4305414825013019,0
74,-1.1255480863860072,-1.1772735773092926,1
75,1.2648530698938751,-0.8875258161763031,0
76,1.0889724438745942,-1.3053243994269013,0
77,0.8894903812850323,-0.45637934583340845,0
78,0.9747798753561475,-0.25125038837020786,0
79,1.8025655129940468,-1.4990528050152305,0
80,0.7609889531563522,-1.6081269599201096,0
81,0.9095747832314203,-0.7785401855221014,0
82,2.3459194940981503,-1.6590059583859027,0
83,0.3943719066659914,-0.9635566679031476,0
84,0.36251133079197806,-0.9012446854145413,0
85,0.045058798733520256,-1.0862284939271534,0
86,0.5865701445888382,-0.31734863294504867,0
87,0.18438270954257874,-0.09032900934892896,0
88,1.5104221932194872,-1.1689976961178907,0
89,0.27407470827378866,-1.3115665117022643,0
90,1.132846817530162,-1.37059549610131,0
91,0.9818042820998195,-0.8836998982018465,0
92,1.120635228557592,-0.7908803355351366,0
93,0.5343637474227768,-1.766935842853915,0
94,1.6696786808534734,-1.9439585087544673,0
95,1.9333782041053968,-1.9936949242667317,0
96,0.6783236353445562,-0.3210258295583097,0
97,1.0560726332968706,-2.470131209382357,0
98,0.5110832974873714,-0.11261766534937268,0
99,1.694984348570323,-3.098791348165697,0
100,0.49048078127512906,0.00807565715480374,0
101,0.7955627848697816,-1.0663930118566456,0
102,1.2124226034401118,-2.1398954829678214,0
103,0.7766055559933789,-0.7235301405080572,0
104,1.0261932036804613,-1.3634710206776721,0
105,0.6972416870799446,-1.2193209901524162,0
106,1.0359100022034178,-3.017567440642248,0
107,0.2659820879129192,-0.3703201105709377,0
108,1.0840631901314666,-1.4775863375036586,0
109,1.2547442298489777,-1.5333335537156212,0
110,1.3481447864655403,-0.39379748278904547,0
111,1.0804134549234488,-1.4528896457611196,0
112,2.0203134221163443,-1.4366530080083828,0
113,-0.17781526979403317,-1.8123557939650237,0
114,1.3296752163326788,-1.4931814876418426,0
115,0.7214015324088678,0.24696394040235536,0
116,0.6942950569355002,-0.02567993428430182,0
117,0.5689801946317739,0.25303891592702565,0
118,0.04947677367992198,-2.2248223300931653,0
119,0.3018639169995506,-1.2281305117543897,0
120,1.7806298414376136,-3.3912572189540096,0
121,1.235704610593519,-0.779468690311716,0
122,1.0693795319230797,-0.9137966224952876,0
123,0.9289855715995328,-2.06759347100886,0
124,2.0356027385340885,-1.2780588638694874,0
125,0.4802891097406685,-1.0891256748025229,0
126,0.8456381359950793,-0.17948663348663474,0
127,-0.24525334246506536,-0.6792960594294073,0
128,1.3471408348034546,-0.1609192463358412,0
129,0.750048875318599,0.17279004659181774,0
130,1.1847442168820486,-0.7776905068027425,0
131,0.963458519961526,-1.2186048396575215,0
132,0.4510759599962766,-1.0513033612998113,0
133,0.7291614840413717,-0.4362727082310557,0
134,-0.35180903573873734,-0.9001838418706472,0
135,-0.810314009953714,1.2164791385901328,0
136,1.2215886166985854,-1.4678848551537493,0
137,0.4893901913600499,-0.14591757885503576,0
138,0.9678620902790058,-1.8265134142993213,0
139,1.1553215369592917,-1.5591634194264994,0
140,0.8199997302770091,-1.99861956112913,0
141,0.3750547808181204,-0.1772413205496426,0
142,-0.42558437642665514,0.6736841564516176,0
143,1.0051068665282048,-1.4281201136091375,0
144,1.8446220646719031,-1.1729460239519218,0
145,0.2912268230963886,-1.2189788505028132,0
146,1.0451809933377687,-0.7735810145382934,0
147,1.4489860427803756,-0.9822899257571788,0
148,1.5075260879988632,-0.9576150432524289,0
149,1.6674206756063068,-0.8196844688304008,0
150,1.1350748360539469,-0.5878487103983145,0
151,0.9178197910352247,0.2679668873840131,0
152,1.0662938088299765,0.4919102191373401,0
153,0.48852805092212637,-2.346721541910088,0
154,0.5334245255440958,-2.171453265604079,0
155,0.2768093760273619,-0.3894035738653625,0
156,1.3139341830618476,-1.2827098917667876,0
157,-0.4901238310079312,0.7688439338207653,0
158,1.02974700216619,-2.2605399083960283,0
159,1.2540462595597792,-1.507288260496714,0
160,0.9449324010955599,-1.5895090227409654,0
161,0.9055059860303867,-0.4993707133922809,0
162,1.8406431120400215,-1.3427646053050835,0
163,1.6507709496961933,-1.4393578577756623,0
164,2.120539738939267,-2.194784722486391,0
165,1.6440407472264322,-0.10008617984998569,0
166,1.5625330411850031,-0.9002658821594804,0
167,0.8089211708605847,-0.5953961011695637,0
168,0.5922407462447477,0.008770537193388606,0
169,0.7514675597597649,-0.38883139893568885,0
170,-0.4434077753448158,-0.5674141834949744,0
171,0.14509620239464938,-1.270861059323228,0
172,0.6718709263016934,-0.7725528977895226,0
173,1.4767722552105094,-1.5017832308275052,0
174,1.864764409380958,-1.077168800402861,0
175,1.368004177964233,-0.7237306926320798,0
176,2.7985025013965066,-2.563542432495865,0
177,2.5715315902564,-2.596882281975379,0
178,1.3533117617735861,-0.6085251475947497,0
179,2.0943229011646927,-2.455313323511516,0
180,0.7170645378391816,-1.0849024259185047,0
181,0.6703884134881615,-2.096702927378336,0
182,0.860597883922231,0.22747658208600074,0
183,1.1836540207805364,-0.6063471031740983,0
184,0.596392672643866,-0.7787381881489444,0
185,1.0067334960352154,-0.7266854441759918,0
186,1.4549645920262628,0.16267589951263606,0
187,0.2872583346630003,-2.0191394260949815,0
188,1.7644649816431022,-0.14528546147490962,0
189,2.1286434643459913,-1.6290957249763387,0
190,0.6574622143992379,-1.373171071042473,0
191,-0.10406156076709538,-1.5692784461869032,0
